"TDSv30 V01R12 V01 R12 EGLASS20 NGAS PVSTD  /  Proposed  /  2022_CZ12_2100ft2_Std_3_BR_HPWH_NEEA.ribd22  /  C:/Users/sbecker/IECC HPWH Runs/inlet_ambient_air_temp/2022_CZ12_2100ft2_Std_3_BR_HPWH_NEEA - batch/",001
"Mon 20-Dec-21   4:24:35 pm"
"DHWhr","Hour"
"Julien","Mo","Day","DOWH","Hour","t_outdoor_drybulb","t_Inlet"
274,10,1,5,20,81.32,68.8296
274,10,1,5,21,75.74,68.8296
274,10,1,5,22,73.58,68.8296
274,10,1,5,23,70.88,68.8296
274,10,1,5,24,69.8,68.8296
275,10,2,6,1,68.54,68.8296
275,10,2,6,2,64.76,68.8533
275,10,2,6,3,62.78,68.8533
275,10,2,6,4,61.88,68.8533
275,10,2,6,5,60.8,68.8533
275,10,2,6,6,58.82,68.8533
275,10,2,6,7,58.1,68.8533
275,10,2,6,8,61.16,68.8533
275,10,2,6,9,70.7,68.8533
275,10,2,6,10,76.64,68.8533
275,10,2,6,11,82.58,68.8533
275,10,2,6,12,86.54,68.8533
275,10,2,6,13,90.5,68.8533
275,10,2,6,14,94.1,68.8533
275,10,2,6,15,95.18,68.8533
275,10,2,6,16,97.16,68.8533
275,10,2,6,17,98.42,68.8533
275,10,2,6,18,96.44,68.8533
275,10,2,6,19,93.56,68.8533
275,10,2,6,20,81.5,68.8533
275,10,2,6,21,76.64,68.8533
275,10,2,6,22,73.58,68.8533
275,10,2,6,23,71.06,68.8533
275,10,2,6,24,71.06,68.8533
276,10,3,7,1,70.52,68.8533
276,10,3,7,2,66.38,68.8259
276,10,3,7,3,62.78,68.8259
276,10,3,7,4,60.98,68.8259
276,10,3,7,5,60.8,68.8259
276,10,3,7,6,58.82,68.8259
276,10,3,7,7,57.56,68.8259
276,10,3,7,8,63.14,68.8259
276,10,3,7,9,71.96,68.8259
276,10,3,7,10,79.52,68.8259
276,10,3,7,11,83.3,68.8259
276,10,3,7,12,86.36,68.8259
276,10,3,7,13,89.24,68.8259
276,10,3,7,14,91.22,68.8259
276,10,3,7,15,93.2,68.8259
276,10,3,7,16,93.74,68.8259
276,10,3,7,17,92.12,68.8259
276,10,3,7,18,88.7,68.8259
276,10,3,7,19,85.28,68.8259
276,10,3,7,20,79.16,68.8259
276,10,3,7,21,72.5,68.8259
276,10,3,7,22,68.9,68.8259
276,10,3,7,23,66.74,68.8259
276,10,3,7,24,64.76,68.8259
277,10,4,1,1,64.04,68.8259
277,10,4,1,2,63.5,68.839
277,10,4,1,3,60.08,68.839
277,10,4,1,4,59.9,68.839
277,10,4,1,5,59,68.839
277,10,4,1,6,58.82,68.839
277,10,4,1,7,58.1,68.839
277,10,4,1,8,59.18,68.839
277,10,4,1,9,61.34,68.839
277,10,4,1,10,64.22,68.839
277,10,4,1,11,66.56,68.839
277,10,4,1,12,70.16,68.839
277,10,4,1,13,71.24,68.839
277,10,4,1,14,73.22,68.839
277,10,4,1,15,75.02,68.839
277,10,4,1,16,75.02,68.839
277,10,4,1,17,74.84,68.839
277,10,4,1,18,73.4,68.839
277,10,4,1,19,71.42,68.839
277,10,4,1,20,66.38,68.839
277,10,4,1,21,62.78,68.839
277,10,4,1,22,61.88,68.839
277,10,4,1,23,59.9,68.839
277,10,4,1,24,58.82,68.839
278,10,5,2,1,57.92,68.839
278,10,5,2,2,57.74,68.7746
278,10,5,2,3,57.02,68.7746
278,10,5,2,4,56.84,68.7746
278,10,5,2,5,55.94,68.7746
278,10,5,2,6,55.94,68.7746
278,10,5,2,7,56.12,68.7746
278,10,5,2,8,57.2,68.7746
278,10,5,2,9,59.54,68.7746
278,10,5,2,10,63.5,68.7746
278,10,5,2,11,67.1,68.7746
278,10,5,2,12,69.62,68.7746
278,10,5,2,13,74.12,68.7746
278,10,5,2,14,75.02,68.7746
278,10,5,2,15,75.02,68.7746
278,10,5,2,16,74.84,68.7746
278,10,5,2,17,74.3,68.7746
278,10,5,2,18,72.86,68.7746
278,10,5,2,19,71.6,68.7746
278,10,5,2,20,68.72,68.7746
278,10,5,2,21,65.84,68.7746
278,10,5,2,22,64.04,68.7746
278,10,5,2,23,63.68,68.7746
278,10,5,2,24,60.8,68.7746
279,10,6,3,1,58.82,68.7746
279,10,6,3,2,56.84,68.666
279,10,6,3,3,55.76,68.666
279,10,6,3,4,54.86,68.666
279,10,6,3,5,53.96,68.666
279,10,6,3,6,53.96,68.666
279,10,6,3,7,54.14,68.666
279,10,6,3,8,55.4,68.666
279,10,6,3,9,58.1,68.666
279,10,6,3,10,60.62,68.666
279,10,6,3,11,64.4,68.666
279,10,6,3,12,67.1,68.666
279,10,6,3,13,68.54,68.666
279,10,6,3,14,72.14,68.666
279,10,6,3,15,73.22,68.666
279,10,6,3,16,73.94,68.666
279,10,6,3,17,74.12,68.666
279,10,6,3,18,73.4,68.666
279,10,6,3,19,72.5,68.666
279,10,6,3,20,68.72,68.666
279,10,6,3,21,65.66,68.666
279,10,6,3,22,62.6,68.666
279,10,6,3,23,59.9,68.666
279,10,6,3,24,57.74,68.666
280,10,7,4,1,57.02,68.666
280,10,7,4,2,56.84,68.4693
280,10,7,4,3,54.86,68.4693
280,10,7,4,4,53.96,68.4693
280,10,7,4,5,53.78,68.4693
280,10,7,4,6,52.88,68.4693
280,10,7,4,7,52.16,68.4693
280,10,7,4,8,54.14,68.4693
280,10,7,4,9,56.48,68.4693
280,10,7,4,10,61.52,68.4693
280,10,7,4,11,65.3,68.4693
280,10,7,4,12,68.54,68.4693
280,10,7,4,13,72.32,68.4693
280,10,7,4,14,75.2,68.4693
280,10,7,4,15,77,68.4693
280,10,7,4,16,77,68.4693
280,10,7,4,17,77.36,68.4693
280,10,7,4,18,75.92,68.4693
280,10,7,4,19,74.12,68.4693
280,10,7,4,20,67.46,68.4693
280,10,7,4,21,63.68,68.4693
280,10,7,4,22,60.8,68.4693
280,10,7,4,23,59.9,68.4693
280,10,7,4,24,57.74,68.4693
281,10,8,5,1,57.02,68.4693
281,10,8,5,2,56.84,68.2981
281,10,8,5,3,55.04,68.2981
281,10,8,5,4,55.04,68.2981
281,10,8,5,5,54.86,68.2981
281,10,8,5,6,53.06,68.2981
281,10,8,5,7,53.24,68.2981
281,10,8,5,8,54.5,68.2981
281,10,8,5,9,58.46,68.2981
281,10,8,5,10,62.6,68.2981
281,10,8,5,11,66.56,68.2981
281,10,8,5,12,70.16,68.2981
281,10,8,5,13,71.24,68.2981
281,10,8,5,14,73.22,68.2981
281,10,8,5,15,74.12,68.2981
281,10,8,5,16,74.84,68.2981
281,10,8,5,17,73.94,68.2981
281,10,8,5,18,72.32,68.2981
281,10,8,5,19,70.52,68.2981
281,10,8,5,20,66.56,68.2981
281,10,8,5,21,63.86,68.2981
281,10,8,5,22,61.7,68.2981
281,10,8,5,23,58.82,68.2981
281,10,8,5,24,57.02,68.2981
282,10,9,6,1,56.84,68.2981
282,10,9,6,2,55.76,68.1243
282,10,9,6,3,53.96,68.1243
282,10,9,6,4,53.78,68.1243
282,10,9,6,5,51.98,68.1243
282,10,9,6,6,51.98,68.1243
282,10,9,6,7,52.16,68.1243
282,10,9,6,8,53.42,68.1243
282,10,9,6,9,56.48,68.1243
282,10,9,6,10,60.62,68.1243
282,10,9,6,11,64.4,68.1243
282,10,9,6,12,67.46,68.1243
282,10,9,6,13,71.24,68.1243
282,10,9,6,14,73.22,68.1243
282,10,9,6,15,74.12,68.1243
282,10,9,6,16,75.02,68.1243
282,10,9,6,17,75.74,68.1243
282,10,9,6,18,74.48,68.1243
282,10,9,6,19,73.04,68.1243
282,10,9,6,20,65.48,68.1243
282,10,9,6,21,62.06,68.1243
282,10,9,6,22,62.24,68.1243
282,10,9,6,23,62.6,68.1243
282,10,9,6,24,59.54,68.1243
283,10,10,7,1,55.76,68.1243
283,10,10,7,2,54.68,68.0866
283,10,10,7,3,52.16,68.0866
283,10,10,7,4,52.7,68.0866
283,10,10,7,5,50.18,68.0866
283,10,10,7,6,50.9,68.0866
283,10,10,7,7,50.18,68.0866
283,10,10,7,8,51.8,68.0866
283,10,10,7,9,58.46,68.0866
283,10,10,7,10,63.5,68.0866
283,10,10,7,11,67.46,68.0866
283,10,10,7,12,71.42,68.0866
283,10,10,7,13,74.12,68.0866
283,10,10,7,14,75.92,68.0866
283,10,10,7,15,76.1,68.0866
283,10,10,7,16,77.9,68.0866
283,10,10,7,17,77.54,68.0866
283,10,10,7,18,75.92,68.0866
283,10,10,7,19,74.84,68.0866
283,10,10,7,20,72.32,68.0866
283,10,10,7,21,66.38,68.0866
283,10,10,7,22,62.78,68.0866
283,10,10,7,23,60.8,68.0866
283,10,10,7,24,58.82,68.0866
284,10,11,1,1,57.74,68.0866
284,10,11,1,2,56.84,68.0396
284,10,11,1,3,54.86,68.0396
284,10,11,1,4,53.78,68.0396
284,10,11,1,5,53.06,68.0396
284,10,11,1,6,52.88,68.0396
284,10,11,1,7,51.98,68.0396
284,10,11,1,8,52.52,68.0396
284,10,11,1,9,56.3,68.0396
284,10,11,1,10,59.18,68.0396
284,10,11,1,11,61.34,68.0396
284,10,11,1,12,64.04,68.0396
284,10,11,1,13,63.86,68.0396
284,10,11,1,14,62.78,68.0396
284,10,11,1,15,61.88,68.0396
284,10,11,1,16,60.8,68.0396
284,10,11,1,17,60.08,68.0396
284,10,11,1,18,59.54,68.0396
284,10,11,1,19,58.82,68.0396
284,10,11,1,20,57.74,68.0396
284,10,11,1,21,56.84,68.0396
284,10,11,1,22,56.3,68.0396
284,10,11,1,23,56.84,68.0396
284,10,11,1,24,55.76,68.0396
285,10,12,2,1,54.86,68.0396
285,10,12,2,2,54.14,67.8657
285,10,12,2,3,55.22,67.8657
285,10,12,2,4,55.76,67.8657
285,10,12,2,5,55.76,67.8657
285,10,12,2,6,55.04,67.8657
285,10,12,2,7,55.22,67.8657
285,10,12,2,8,54.14,67.8657
285,10,12,2,9,56.12,67.8657
285,10,12,2,10,57.38,67.8657
285,10,12,2,11,60.26,67.8657
285,10,12,2,12,60.26,67.8657
285,10,12,2,13,60.98,67.8657
285,10,12,2,14,60.8,67.8657
285,10,12,2,15,62.06,67.8657
285,10,12,2,16,62.06,67.8657
285,10,12,2,17,62.24,67.8657
285,10,12,2,18,61.52,67.8657
285,10,12,2,19,60.44,67.8657
285,10,12,2,20,56.84,67.8657
285,10,12,2,21,54.86,67.8657
285,10,12,2,22,53.78,67.8657
285,10,12,2,23,52.16,67.8657
285,10,12,2,24,54.14,67.8657
286,10,13,3,1,54.5,67.8657
286,10,13,3,2,50.9,67.6168
286,10,13,3,3,49.82,67.6168
286,10,13,3,4,49.1,67.6168
286,10,13,3,5,49.82,67.6168
286,10,13,3,6,48.92,67.6168
286,10,13,3,7,49.1,67.6168
286,10,13,3,8,51.62,67.6168
286,10,13,3,9,56.48,67.6168
286,10,13,3,10,61.52,67.6168
286,10,13,3,11,66.2,67.6168
286,10,13,3,12,68.18,67.6168
286,10,13,3,13,69.44,67.6168
286,10,13,3,14,72.14,67.6168
286,10,13,3,15,73.94,67.6168
286,10,13,3,16,74.12,67.6168
286,10,13,3,17,74.66,67.6168
286,10,13,3,18,73.94,67.6168
286,10,13,3,19,72.5,67.6168
286,10,13,3,20,67.82,67.6168
286,10,13,3,21,65.48,67.6168
286,10,13,3,22,62.24,67.6168
286,10,13,3,23,62.6,67.6168
286,10,13,3,24,59.9,67.6168
287,10,14,4,1,58.82,67.6168
287,10,14,4,2,57.74,67.3756
287,10,14,4,3,56.84,67.3756
287,10,14,4,4,55.76,67.3756
287,10,14,4,5,54.86,67.3756
287,10,14,4,6,52.88,67.3756
287,10,14,4,7,51.98,67.3756
287,10,14,4,8,52.88,67.3756
287,10,14,4,9,60.62,67.3756
287,10,14,4,10,64.4,67.3756
287,10,14,4,11,67.28,67.3756
287,10,14,4,12,70.34,67.3756
287,10,14,4,13,73.22,67.3756
287,10,14,4,14,75.56,67.3756
287,10,14,4,15,78.98,67.3756
287,10,14,4,16,78.98,67.3756
287,10,14,4,17,79.16,67.3756
287,10,14,4,18,77.36,67.3756
287,10,14,4,19,75.02,67.3756
287,10,14,4,20,67.82,67.3756
287,10,14,4,21,65.84,67.3756
287,10,14,4,22,64.76,67.3756
287,10,14,4,23,62.78,67.3756
287,10,14,4,24,61.7,67.3756
288,10,15,5,1,59.18,67.3756
288,10,15,5,2,60.44,67.1985
288,10,15,5,3,56.12,67.1985
288,10,15,5,4,56.84,67.1985
288,10,15,5,5,55.04,67.1985
288,10,15,5,6,54.86,67.1985
288,10,15,5,7,53.78,67.1985
288,10,15,5,8,53.96,67.1985
288,10,15,5,9,60.8,67.1985
288,10,15,5,10,66.74,67.1985
288,10,15,5,11,72.5,67.1985
288,10,15,5,12,76.28,67.1985
288,10,15,5,13,79.16,67.1985
288,10,15,5,14,81.14,67.1985
288,10,15,5,15,83.12,67.1985
288,10,15,5,16,84.02,67.1985
288,10,15,5,17,83.84,67.1985
288,10,15,5,18,82.4,67.1985
288,10,15,5,19,80.06,67.1985
288,10,15,5,20,73.04,67.1985
288,10,15,5,21,72.68,67.1985
288,10,15,5,22,69.62,67.1985
288,10,15,5,23,66.74,67.1985
288,10,15,5,24,65.84,67.1985
289,10,16,6,1,64.22,67.1985
289,10,16,6,2,64.76,67.2221
289,10,16,6,3,62.78,67.2221
289,10,16,6,4,61.16,67.2221
289,10,16,6,5,62.06,67.2221
289,10,16,6,6,62.06,67.2221
289,10,16,6,7,62.06,67.2221
289,10,16,6,8,62.6,67.2221
289,10,16,6,9,67.28,67.2221
289,10,16,6,10,70.52,67.2221
289,10,16,6,11,74.48,67.2221
289,10,16,6,12,78.44,67.2221
289,10,16,6,13,81.14,67.2221
289,10,16,6,14,83.3,67.2221
289,10,16,6,15,86.18,67.2221
289,10,16,6,16,88.16,67.2221
289,10,16,6,17,89.06,67.2221
289,10,16,6,18,87.44,67.2221
289,10,16,6,19,85.46,67.2221
289,10,16,6,20,79.88,67.2221
289,10,16,6,21,71.78,67.2221
289,10,16,6,22,69.8,67.2221
289,10,16,6,23,67.46,67.2221
289,10,16,6,24,64.94,67.2221
290,10,17,7,1,70.88,67.2221
290,10,17,7,2,68.9,67.2844
290,10,17,7,3,67.82,67.2844
290,10,17,7,4,65.84,67.2844
290,10,17,7,5,63.86,67.2844
290,10,17,7,6,62.6,67.2844
290,10,17,7,7,59.72,67.2844
290,10,17,7,8,57.92,67.2844
290,10,17,7,9,64.58,67.2844
290,10,17,7,10,68.54,67.2844
290,10,17,7,11,72.32,67.2844
290,10,17,7,12,75.56,67.2844
290,10,17,7,13,79.34,67.2844
290,10,17,7,14,82.22,67.2844
290,10,17,7,15,84.2,67.2844
290,10,17,7,16,85.1,67.2844
290,10,17,7,17,85.82,67.2844
290,10,17,7,18,83.84,67.2844
290,10,17,7,19,80.6,67.2844
290,10,17,7,20,68.54,67.2844
290,10,17,7,21,64.76,67.2844
290,10,17,7,22,63.14,67.2844
290,10,17,7,23,63.5,67.2844
290,10,17,7,24,59.9,67.2844
291,10,18,1,1,59,67.2844
291,10,18,1,2,58.82,67.2967
291,10,18,1,3,57.74,67.2967
291,10,18,1,4,56.84,67.2967
291,10,18,1,5,55.76,67.2967
291,10,18,1,6,55.22,67.2967
291,10,18,1,7,55.94,67.2967
291,10,18,1,8,56.84,67.2967
291,10,18,1,9,64.94,67.2967
291,10,18,1,10,71.6,67.2967
291,10,18,1,11,75.56,67.2967
291,10,18,1,12,79.34,67.2967
291,10,18,1,13,82.4,67.2967
291,10,18,1,14,84.92,67.2967
291,10,18,1,15,85.1,67.2967
291,10,18,1,16,86,67.2967
291,10,18,1,17,86,67.2967
291,10,18,1,18,84.38,67.2967
291,10,18,1,19,82.22,67.2967
291,10,18,1,20,76.46,67.2967
291,10,18,1,21,72.86,67.2967
291,10,18,1,22,70.88,67.2967
291,10,18,1,23,69.8,67.2967
291,10,18,1,24,67.82,67.2967
292,10,19,2,1,66.74,67.2967
292,10,19,2,2,65.12,67.2803
292,10,19,2,3,65.84,67.2803
292,10,19,2,4,64.76,67.2803
292,10,19,2,5,63.86,67.2803
292,10,19,2,6,61.88,67.2803
292,10,19,2,7,60.98,67.2803
292,10,19,2,8,61.34,67.2803
292,10,19,2,9,64.4,67.2803
292,10,19,2,10,67.46,67.2803
292,10,19,2,11,71.42,67.2803
292,10,19,2,12,74.12,67.2803
292,10,19,2,13,76.1,67.2803
292,10,19,2,14,77.18,67.2803
292,10,19,2,15,78.26,67.2803
292,10,19,2,16,78.8,67.2803
292,10,19,2,17,77.9,67.2803
292,10,19,2,18,76.46,67.2803
292,10,19,2,19,74.48,67.2803
292,10,19,2,20,69.8,67.2803
292,10,19,2,21,67.46,67.2803
292,10,19,2,22,63.86,67.2803
292,10,19,2,23,61.88,67.2803
292,10,19,2,24,59.9,67.2803
293,10,20,3,1,58.82,67.2803
293,10,20,3,2,57.74,67.163
293,10,20,3,3,57.02,67.163
293,10,20,3,4,57.02,67.163
293,10,20,3,5,56.84,67.163
293,10,20,3,6,55.76,67.163
293,10,20,3,7,54.86,67.163
293,10,20,3,8,54.32,67.163
293,10,20,3,9,57.38,67.163
293,10,20,3,10,60.62,67.163
293,10,20,3,11,64.4,67.163
293,10,20,3,12,67.28,67.163
293,10,20,3,13,70.34,67.163
293,10,20,3,14,73.22,67.163
293,10,20,3,15,75.2,67.163
293,10,20,3,16,75.74,67.163
293,10,20,3,17,75.02,67.163
293,10,20,3,18,72.86,67.163
293,10,20,3,19,70.34,67.163
293,10,20,3,20,64.76,67.163
293,10,20,3,21,62.78,67.163
293,10,20,3,22,60.8,67.163
293,10,20,3,23,58.82,67.163
293,10,20,3,24,57.74,67.163
294,10,21,4,1,55.76,67.163
294,10,21,4,2,53.78,67.0248
294,10,21,4,3,52.88,67.0248
294,10,21,4,4,51.8,67.0248
294,10,21,4,5,51.26,67.0248
294,10,21,4,6,51.8,67.0248
294,10,21,4,7,51.26,67.0248
294,10,21,4,8,52.16,67.0248
294,10,21,4,9,53.24,67.0248
294,10,21,4,10,54.5,67.0248
294,10,21,4,11,58.1,67.0248
294,10,21,4,12,60.44,67.0248
294,10,21,4,13,63.14,67.0248
294,10,21,4,14,64.22,67.0248
294,10,21,4,15,64.94,67.0248
294,10,21,4,16,65.12,67.0248
294,10,21,4,17,65.66,67.0248
294,10,21,4,18,64.94,67.0248
294,10,21,4,19,63.68,67.0248
294,10,21,4,20,60.62,67.0248
294,10,21,4,21,57.74,67.0248
294,10,21,4,22,57.02,67.0248
294,10,21,4,23,56.84,67.0248
294,10,21,4,24,55.94,67.0248
295,10,22,5,1,55.76,67.0248
295,10,22,5,2,53.96,66.8091
295,10,22,5,3,51.98,66.8091
295,10,22,5,4,51.98,66.8091
295,10,22,5,5,51.98,66.8091
295,10,22,5,6,51.98,66.8091
295,10,22,5,7,52.16,66.8091
295,10,22,5,8,53.6,66.8091
295,10,22,5,9,51.98,66.8091
295,10,22,5,10,53.42,66.8091
295,10,22,5,11,53.24,66.8091
295,10,22,5,12,54.32,66.8091
295,10,22,5,13,57.02,66.8091
295,10,22,5,14,58.28,66.8091
295,10,22,5,15,59.18,66.8091
295,10,22,5,16,60.26,66.8091
295,10,22,5,17,60.44,66.8091
295,10,22,5,18,59.9,66.8091
295,10,22,5,19,58.82,66.8091
295,10,22,5,20,57.02,66.8091
295,10,22,5,21,56.84,66.8091
295,10,22,5,22,55.76,66.8091
295,10,22,5,23,54.86,66.8091
295,10,22,5,24,53.78,66.8091
296,10,23,6,1,53.24,66.8091
296,10,23,6,2,52.88,66.5639
296,10,23,6,3,51.08,66.5639
296,10,23,6,4,51.08,66.5639
296,10,23,6,5,51.08,66.5639
296,10,23,6,6,51.08,66.5639
296,10,23,6,7,51.08,66.5639
296,10,23,6,8,51.26,66.5639
296,10,23,6,9,52.34,66.5639
296,10,23,6,10,55.22,66.5639
296,10,23,6,11,57.02,66.5639
296,10,23,6,12,57.2,66.5639
296,10,23,6,13,59.18,66.5639
296,10,23,6,14,60.98,66.5639
296,10,23,6,15,61.16,66.5639
296,10,23,6,16,61.88,66.5639
296,10,23,6,17,61.88,66.5639
296,10,23,6,18,60.44,66.5639
296,10,23,6,19,59.18,66.5639
296,10,23,6,20,52.88,66.5639
296,10,23,6,21,52.16,66.5639
296,10,23,6,22,52.88,66.5639
296,10,23,6,23,52.16,66.5639
296,10,23,6,24,52.88,66.5639
297,10,24,7,1,51.8,66.5639
297,10,24,7,2,51.26,66.3175
297,10,24,7,3,51.8,66.3175
297,10,24,7,4,51.08,66.3175
297,10,24,7,5,51.08,66.3175
297,10,24,7,6,51.26,66.3175
297,10,24,7,7,51.08,66.3175
297,10,24,7,8,51.26,66.3175
297,10,24,7,9,52.16,66.3175
297,10,24,7,10,54.32,66.3175
297,10,24,7,11,57.2,66.3175
297,10,24,7,12,57.92,66.3175
297,10,24,7,13,58.1,66.3175
297,10,24,7,14,60.26,66.3175
297,10,24,7,15,62.24,66.3175
297,10,24,7,16,62.96,66.3175
297,10,24,7,17,62.96,66.3175
297,10,24,7,18,61.88,66.3175
297,10,24,7,19,60.8,66.3175
297,10,24,7,20,58.82,66.3175
297,10,24,7,21,56.84,66.3175
297,10,24,7,22,56.12,66.3175
297,10,24,7,23,56.84,66.3175
297,10,24,7,24,55.94,66.3175
298,10,25,1,1,55.94,66.3175
298,10,25,1,2,55.76,66.0875
298,10,25,1,3,55.04,66.0875
298,10,25,1,4,55.04,66.0875
298,10,25,1,5,54.86,66.0875
298,10,25,1,6,53.24,66.0875
298,10,25,1,7,53.96,66.0875
298,10,25,1,8,54.14,66.0875
298,10,25,1,9,55.4,66.0875
298,10,25,1,10,58.28,66.0875
298,10,25,1,11,61.16,66.0875
298,10,25,1,12,63.14,66.0875
298,10,25,1,13,65.12,66.0875
298,10,25,1,14,66.02,66.0875
298,10,25,1,15,66.2,66.0875
298,10,25,1,16,66.92,66.0875
298,10,25,1,17,66.2,66.0875
298,10,25,1,18,65.3,66.0875
298,10,25,1,19,63.68,66.0875
298,10,25,1,20,60.8,66.0875
298,10,25,1,21,59.72,66.0875
298,10,25,1,22,56.84,66.0875
298,10,25,1,23,55.76,66.0875
298,10,25,1,24,53.78,66.0875
299,10,26,2,1,53.06,66.0875
299,10,26,2,2,52.88,65.9192
299,10,26,2,3,51.8,65.9192
299,10,26,2,4,50,65.9192
299,10,26,2,5,50,65.9192
299,10,26,2,6,49.82,65.9192
299,10,26,2,7,48.74,65.9192
299,10,26,2,8,48.56,65.9192
299,10,26,2,9,52.52,65.9192
299,10,26,2,10,56.3,65.9192
299,10,26,2,11,59.36,65.9192
299,10,26,2,12,62.6,65.9192
299,10,26,2,13,66.2,65.9192
299,10,26,2,14,68.36,65.9192
299,10,26,2,15,71.24,65.9192
299,10,26,2,16,72.14,65.9192
299,10,26,2,17,73.04,65.9192
299,10,26,2,18,71.96,65.9192
299,10,26,2,19,69.98,65.9192
299,10,26,2,20,61.88,65.9192
299,10,26,2,21,59.72,65.9192
299,10,26,2,22,56.84,65.9192
299,10,26,2,23,55.76,65.9192
299,10,26,2,24,54.86,65.9192
300,10,27,3,1,53.06,65.9192
300,10,27,3,2,52.88,65.7274
300,10,27,3,3,50.9,65.7274
300,10,27,3,4,49.82,65.7274
300,10,27,3,5,48.92,65.7274
300,10,27,3,6,48.74,65.7274
300,10,27,3,7,47.84,65.7274
300,10,27,3,8,47.84,65.7274
300,10,27,3,9,54.5,65.7274
300,10,27,3,10,59.54,65.7274
300,10,27,3,11,64.58,65.7274
300,10,27,3,12,68.36,65.7274
300,10,27,3,13,71.42,65.7274
300,10,27,3,14,74.12,65.7274
300,10,27,3,15,76.1,65.7274
300,10,27,3,16,78.26,65.7274
300,10,27,3,17,77.72,65.7274
300,10,27,3,18,75.02,65.7274
300,10,27,3,19,71.06,65.7274
300,10,27,3,20,64.58,65.7274
300,10,27,3,21,61.88,65.7274
300,10,27,3,22,59.9,65.7274
300,10,27,3,23,57.92,65.7274
300,10,27,3,24,57.92,65.7274
301,10,28,4,1,57.74,65.7274
301,10,28,4,2,55.58,65.5537
301,10,28,4,3,53.06,65.5537
301,10,28,4,4,52.88,65.5537
301,10,28,4,5,51.08,65.5537
301,10,28,4,6,50.9,65.5537
301,10,28,4,7,50,65.5537
301,10,28,4,8,51.08,65.5537
301,10,28,4,9,59.54,65.5537
301,10,28,4,10,64.58,65.5537
301,10,28,4,11,68.54,65.5537
301,10,28,4,12,72.14,65.5537
301,10,28,4,13,74.12,65.5537
301,10,28,4,14,76.1,65.5537
301,10,28,4,15,77.18,65.5537
301,10,28,4,16,78.08,65.5537
301,10,28,4,17,77.54,65.5537
301,10,28,4,18,75.2,65.5537
301,10,28,4,19,72.14,65.5537
301,10,28,4,20,65.66,65.5537
301,10,28,4,21,62.78,65.5537
301,10,28,4,22,61.88,65.5537
301,10,28,4,23,59.9,65.5537
301,10,28,4,24,58.82,65.5537
302,10,29,5,1,57.74,65.5537
302,10,29,5,2,55.76,65.444
302,10,29,5,3,55.04,65.444
302,10,29,5,4,54.86,65.444
302,10,29,5,5,53.78,65.444
302,10,29,5,6,51.8,65.444
302,10,29,5,7,50.18,65.444
302,10,29,5,8,51.8,65.444
302,10,29,5,9,57.56,65.444
302,10,29,5,10,61.52,65.444
302,10,29,5,11,65.48,65.444
302,10,29,5,12,70.16,65.444
302,10,29,5,13,72.5,65.444
302,10,29,5,14,75.92,65.444
302,10,29,5,15,76.1,65.444
302,10,29,5,16,78.26,65.444
302,10,29,5,17,77.9,65.444
302,10,29,5,18,75.74,65.444
302,10,29,5,19,72.14,65.444
302,10,29,5,20,65.48,65.444
302,10,29,5,21,61.88,65.444
302,10,29,5,22,59.9,65.444
302,10,29,5,23,57.74,65.444
302,10,29,5,24,56.84,65.444
303,10,30,6,1,54.86,65.444
303,10,30,6,2,53.6,65.3421
303,10,30,6,3,51.26,65.3421
303,10,30,6,4,52.88,65.3421
303,10,30,6,5,51.8,65.3421
303,10,30,6,6,50,65.3421
303,10,30,6,7,50,65.3421
303,10,30,6,8,51.44,65.3421
303,10,30,6,9,53.6,65.3421
303,10,30,6,10,58.46,65.3421
303,10,30,6,11,63.5,65.3421
303,10,30,6,12,68.36,65.3421
303,10,30,6,13,71.24,65.3421
303,10,30,6,14,73.22,65.3421
303,10,30,6,15,75.02,65.3421
303,10,30,6,16,74.84,65.3421
303,10,30,6,17,73.76,65.3421
303,10,30,6,18,71.78,65.3421
303,10,30,6,19,69.26,65.3421
303,10,30,6,20,64.22,65.3421
303,10,30,6,21,64.58,65.3421
303,10,30,6,22,61.88,65.3421
303,10,30,6,23,60.08,65.3421
303,10,30,6,24,59.9,65.3421
304,10,31,7,1,57.74,65.3421
304,10,31,7,2,56.84,65.2464
304,10,31,7,3,55.94,65.2464
304,10,31,7,4,55.94,65.2464
304,10,31,7,5,55.94,65.2464
304,10,31,7,6,55.76,65.2464
304,10,31,7,7,55.22,65.2464
304,10,31,7,8,56.3,65.2464
304,10,31,7,9,57.2,65.2464
304,10,31,7,10,59.36,65.2464
304,10,31,7,11,62.24,65.2464
304,10,31,7,12,64.04,65.2464
304,10,31,7,13,64.22,65.2464
304,10,31,7,14,64.76,65.2464
304,10,31,7,15,63.86,65.2464
304,10,31,7,16,62.96,65.2464
304,10,31,7,17,62.6,65.2464
304,10,31,7,18,62.42,65.2464
304,10,31,7,19,62.06,65.2464
304,10,31,7,20,62.06,65.2464
304,10,31,7,21,61.88,65.2464
304,10,31,7,22,58.82,65.2464
304,10,31,7,23,56.84,65.2464
304,10,31,7,24,55.58,65.2464
305,11,1,1,1,54.5,65.2464
305,11,1,1,2,53.42,65.1659
305,11,1,1,3,52.16,65.1659
305,11,1,1,3,50,65.1659
305,11,1,1,4,48.02,65.1659
