"TDSv30 V01R12 V01 R12 EGLASS20 NGAS PVSTD  /  Proposed  /  2022_CZ16_2100ft2_Std_3_BR_HPWH_NEEA.ribd22  /  C:/Users/sbecker/IECC HPWH Runs/inlet_ambient_air_temp/2022_CZ16_2100ft2_Std_3_BR_HPWH_NEEA - batch/",001
"Mon 20-Dec-21   4:25:54 pm"
"DHWhr","Hour"
"Julien","Mo","Day","DOWH","Hour","t_outdoor_drybulb","t_Inlet"
187,7,6,2,4,71.78,60.576
187,7,6,2,5,69.8,60.576
187,7,6,2,6,69.26,60.576
187,7,6,2,7,71.42,60.576
187,7,6,2,8,74.12,60.576
187,7,6,2,9,74.84,60.576
187,7,6,2,10,74.12,60.576
187,7,6,2,11,75.38,60.576
187,7,6,2,12,78.26,60.576
187,7,6,2,13,79.16,60.576
187,7,6,2,14,79.88,60.576
187,7,6,2,15,78.98,60.576
187,7,6,2,16,78.98,60.576
187,7,6,2,17,78.62,60.576
187,7,6,2,18,77.9,60.576
187,7,6,2,19,77,60.576
187,7,6,2,20,76.64,60.576
187,7,6,2,21,73.76,60.576
187,7,6,2,22,71.78,60.576
187,7,6,2,23,69.98,60.576
187,7,6,2,24,69.98,60.576
188,7,7,3,1,69.98,60.576
188,7,7,3,2,69.8,60.6652
188,7,7,3,3,69.26,60.6652
188,7,7,3,4,69.8,60.6652
188,7,7,3,5,69.08,60.6652
188,7,7,3,6,68.54,60.6652
188,7,7,3,7,68.18,60.6652
188,7,7,3,8,70.16,60.6652
188,7,7,3,9,72.14,60.6652
188,7,7,3,10,73.22,60.6652
188,7,7,3,11,73.94,60.6652
188,7,7,3,12,74.12,60.6652
188,7,7,3,13,75.02,60.6652
188,7,7,3,14,75.02,60.6652
188,7,7,3,15,75.02,60.6652
188,7,7,3,16,75.02,60.6652
188,7,7,3,17,74.84,60.6652
188,7,7,3,18,74.48,60.6652
188,7,7,3,19,73.76,60.6652
188,7,7,3,20,72.86,60.6652
188,7,7,3,21,70.52,60.6652
188,7,7,3,22,66.92,60.6652
188,7,7,3,23,66.74,60.6652
188,7,7,3,24,65.84,60.6652
189,7,8,4,1,64.76,60.6652
189,7,8,4,2,64.22,60.6946
189,7,8,4,3,66.02,60.6946
189,7,8,4,4,66.2,60.6946
189,7,8,4,5,66.74,60.6946
189,7,8,4,6,66.2,60.6946
189,7,8,4,7,67.1,60.6946
189,7,8,4,8,68.36,60.6946
189,7,8,4,9,71.24,60.6946
189,7,8,4,10,72.14,60.6946
189,7,8,4,11,73.22,60.6946
189,7,8,4,12,74.12,60.6946
189,7,8,4,13,75.02,60.6946
189,7,8,4,14,75.02,60.6946
189,7,8,4,15,75.02,60.6946
189,7,8,4,16,75.02,60.6946
189,7,8,4,17,75.02,60.6946
189,7,8,4,18,75.02,60.6946
189,7,8,4,19,74.84,60.6946
189,7,8,4,20,72.86,60.6946
189,7,8,4,21,71.6,60.6946
189,7,8,4,22,68.72,60.6946
189,7,8,4,23,66.02,60.6946
189,7,8,4,24,65.84,60.6946
190,7,9,5,1,64.76,60.6946
190,7,9,5,2,64.04,60.6674
190,7,9,5,3,64.04,60.6674
190,7,9,5,4,64.04,60.6674
190,7,9,5,5,64.04,60.6674
190,7,9,5,6,64.22,60.6674
190,7,9,5,7,65.12,60.6674
190,7,9,5,8,67.28,60.6674
190,7,9,5,9,69.26,60.6674
190,7,9,5,10,70.16,60.6674
190,7,9,5,11,71.24,60.6674
190,7,9,5,12,73.22,60.6674
190,7,9,5,13,73.94,60.6674
190,7,9,5,14,73.94,60.6674
190,7,9,5,15,73.94,60.6674
190,7,9,5,16,73.94,60.6674
190,7,9,5,17,73.76,60.6674
190,7,9,5,18,73.4,60.6674
190,7,9,5,19,72.86,60.6674
190,7,9,5,20,71.78,60.6674
190,7,9,5,21,69.26,60.6674
190,7,9,5,22,64.94,60.6674
190,7,9,5,23,64.76,60.6674
190,7,9,5,24,63.86,60.6674
191,7,10,6,1,63.14,60.6674
191,7,10,6,2,64.76,60.6119
191,7,10,6,3,64.04,60.6119
191,7,10,6,4,64.04,60.6119
191,7,10,6,5,63.86,60.6119
191,7,10,6,6,63.14,60.6119
191,7,10,6,7,64.22,60.6119
191,7,10,6,8,66.2,60.6119
191,7,10,6,9,68.18,60.6119
191,7,10,6,10,69.26,60.6119
191,7,10,6,11,70.16,60.6119
191,7,10,6,12,71.24,60.6119
191,7,10,6,13,71.96,60.6119
191,7,10,6,14,72.14,60.6119
191,7,10,6,15,73.04,60.6119
191,7,10,6,16,72.86,60.6119
191,7,10,6,17,72.32,60.6119
191,7,10,6,18,71.42,60.6119
191,7,10,6,19,70.88,60.6119
191,7,10,6,20,69.62,60.6119
191,7,10,6,21,66.38,60.6119
191,7,10,6,22,62.96,60.6119
191,7,10,6,23,62.96,60.6119
191,7,10,6,24,62.78,60.6119
192,7,11,7,1,62.06,60.6119
192,7,11,7,2,62.06,60.6125
192,7,11,7,3,61.88,60.6125
192,7,11,7,4,60.98,60.6125
192,7,11,7,5,60.98,60.6125
192,7,11,7,6,60.98,60.6125
192,7,11,7,7,61.16,60.6125
192,7,11,7,8,63.14,60.6125
192,7,11,7,9,64.94,60.6125
192,7,11,7,10,65.12,60.6125
192,7,11,7,11,66.92,60.6125
192,7,11,7,12,67.28,60.6125
192,7,11,7,13,69.26,60.6125
192,7,11,7,14,69.98,60.6125
192,7,11,7,15,69.8,60.6125
192,7,11,7,16,68.9,60.6125
192,7,11,7,17,68.36,60.6125
192,7,11,7,18,67.46,60.6125
192,7,11,7,19,66.74,60.6125
192,7,11,7,20,64.76,60.6125
192,7,11,7,21,63.68,60.6125
192,7,11,7,22,60.8,60.6125
192,7,11,7,23,60.08,60.6125
192,7,11,7,24,59.9,60.6125
193,7,12,1,1,59,60.6125
193,7,12,1,2,58.82,60.7696
193,7,12,1,3,57.74,60.7696
193,7,12,1,4,57.2,60.7696
193,7,12,1,5,58.82,60.7696
193,7,12,1,6,58.1,60.7696
193,7,12,1,7,59.18,60.7696
193,7,12,1,8,61.16,60.7696
193,7,12,1,9,62.96,60.7696
193,7,12,1,10,63.14,60.7696
193,7,12,1,11,65.12,60.7696
193,7,12,1,12,66.02,60.7696
193,7,12,1,13,66.02,60.7696
193,7,12,1,14,66.2,60.7696
193,7,12,1,15,66.74,60.7696
193,7,12,1,16,66.02,60.7696
193,7,12,1,17,65.66,60.7696
193,7,12,1,18,64.94,60.7696
193,7,12,1,19,63.86,60.7696
193,7,12,1,20,62.78,60.7696
193,7,12,1,21,60.44,60.7696
193,7,12,1,22,56.84,60.7696
193,7,12,1,23,55.94,60.7696
193,7,12,1,24,55.94,60.7696
194,7,13,2,1,55.76,60.7696
194,7,13,2,2,54.86,60.8669
194,7,13,2,3,53.96,60.8669
194,7,13,2,4,53.78,60.8669
194,7,13,2,5,52.88,60.8669
194,7,13,2,6,52.16,60.8669
194,7,13,2,7,54.32,60.8669
194,7,13,2,8,57.02,60.8669
194,7,13,2,9,57.2,60.8669
194,7,13,2,10,59.18,60.8669
194,7,13,2,11,60.26,60.8669
194,7,13,2,12,62.06,60.8669
194,7,13,2,13,62.06,60.8669
194,7,13,2,14,62.06,60.8669
194,7,13,2,15,61.88,60.8669
194,7,13,2,16,59.9,60.8669
194,7,13,2,17,59.72,60.8669
194,7,13,2,18,59.54,60.8669
194,7,13,2,19,59.72,60.8669
194,7,13,2,20,57.74,60.8669
194,7,13,2,21,55.58,60.8669
194,7,13,2,22,52.88,60.8669
194,7,13,2,23,51.8,60.8669
194,7,13,2,24,51.26,60.8669
195,7,14,3,1,51.98,60.8669
195,7,14,3,2,51.8,60.9085
195,7,14,3,3,51.08,60.9085
195,7,14,3,4,51.08,60.9085
195,7,14,3,5,50.9,60.9085
195,7,14,3,6,50.18,60.9085
195,7,14,3,7,52.34,60.9085
195,7,14,3,8,55.22,60.9085
195,7,14,3,9,57.2,60.9085
195,7,14,3,10,58.1,60.9085
195,7,14,3,11,59.18,60.9085
195,7,14,3,12,61.16,60.9085
195,7,14,3,13,62.24,60.9085
195,7,14,3,14,62.96,60.9085
195,7,14,3,15,62.78,60.9085
195,7,14,3,16,62.06,60.9085
195,7,14,3,17,62.06,60.9085
195,7,14,3,18,61.52,60.9085
195,7,14,3,19,60.8,60.9085
195,7,14,3,20,59.72,60.9085
195,7,14,3,21,57.74,60.9085
195,7,14,3,22,55.76,60.9085
195,7,14,3,23,55.04,60.9085
195,7,14,3,24,55.04,60.9085
196,7,15,4,1,55.04,60.9085
196,7,15,4,2,54.86,60.9894
196,7,15,4,3,54.14,60.9894
196,7,15,4,4,54.86,60.9894
196,7,15,4,5,53.96,60.9894
196,7,15,4,6,54.14,60.9894
196,7,15,4,7,55.22,60.9894
196,7,15,4,8,57.2,60.9894
196,7,15,4,9,57.92,60.9894
196,7,15,4,10,58.1,60.9894
196,7,15,4,11,59.18,60.9894
196,7,15,4,12,60.26,60.9894
196,7,15,4,13,60.26,60.9894
196,7,15,4,14,60.8,60.9894
196,7,15,4,15,60.8,60.9894
196,7,15,4,16,60.08,60.9894
196,7,15,4,17,59.72,60.9894
196,7,15,4,18,59.54,60.9894
196,7,15,4,19,59,60.9894
196,7,15,4,20,58.82,60.9894
196,7,15,4,21,57.74,60.9894
196,7,15,4,22,55.58,60.9894
196,7,15,4,23,53.24,60.9894
196,7,15,4,24,53.96,60.9894
197,7,16,5,1,53.78,60.9894
197,7,16,5,2,52.88,61.0238
197,7,16,5,3,52.16,61.0238
197,7,16,5,4,52.88,61.0238
197,7,16,5,5,51.8,61.0238
197,7,16,5,6,51.26,61.0238
197,7,16,5,7,53.24,61.0238
197,7,16,5,8,55.22,61.0238
197,7,16,5,9,57.2,61.0238
197,7,16,5,10,58.1,61.0238
197,7,16,5,11,59.18,61.0238
197,7,16,5,12,60.26,61.0238
197,7,16,5,13,61.16,61.0238
197,7,16,5,14,62.06,61.0238
197,7,16,5,15,62.06,61.0238
197,7,16,5,16,62.06,61.0238
197,7,16,5,17,62.06,61.0238
197,7,16,5,18,61.52,61.0238
197,7,16,5,19,60.8,61.0238
197,7,16,5,20,59.72,61.0238
197,7,16,5,21,56.66,61.0238
197,7,16,5,22,53.78,61.0238
197,7,16,5,23,52.16,61.0238
197,7,16,5,24,53.06,61.0238
198,7,17,6,1,53.06,61.0238
198,7,17,6,2,52.88,61.0308
198,7,17,6,3,52.16,61.0308
198,7,17,6,4,52.88,61.0308
198,7,17,6,5,51.98,61.0308
198,7,17,6,6,52.16,61.0308
198,7,17,6,7,53.42,61.0308
198,7,17,6,8,56.12,61.0308
198,7,17,6,9,58.1,61.0308
198,7,17,6,10,59.18,61.0308
198,7,17,6,11,60.98,61.0308
198,7,17,6,12,61.16,61.0308
198,7,17,6,13,63.14,61.0308
198,7,17,6,14,64.04,61.0308
198,7,17,6,15,64.04,61.0308
198,7,17,6,16,63.86,61.0308
198,7,17,6,17,63.68,61.0308
198,7,17,6,18,62.96,61.0308
198,7,17,6,19,62.78,61.0308
198,7,17,6,20,60.8,61.0308
198,7,17,6,21,58.64,61.0308
198,7,17,6,22,55.76,61.0308
198,7,17,6,23,55.04,61.0308
198,7,17,6,24,54.86,61.0308
199,7,18,7,1,54.14,61.0308
199,7,18,7,2,55.94,61.0429
199,7,18,7,3,55.94,61.0429
199,7,18,7,4,55.94,61.0429
199,7,18,7,5,55.94,61.0429
199,7,18,7,6,56.12,61.0429
199,7,18,7,7,57.38,61.0429
199,7,18,7,8,60.26,61.0429
199,7,18,7,9,62.24,61.0429
199,7,18,7,10,63.14,61.0429
199,7,18,7,11,64.76,61.0429
199,7,18,7,12,64.22,61.0429
199,7,18,7,13,64.94,61.0429
199,7,18,7,14,65.12,61.0429
199,7,18,7,15,66.2,61.0429
199,7,18,7,16,66.74,61.0429
199,7,18,7,17,66.38,61.0429
199,7,18,7,18,65.48,61.0429
199,7,18,7,19,64.76,61.0429
199,7,18,7,20,62.6,61.0429
199,7,18,7,21,59.72,61.0429
199,7,18,7,22,56.84,61.0429
199,7,18,7,23,55.58,61.0429
199,7,18,7,24,53.24,61.0429
200,7,19,1,1,54.68,61.0429
200,7,19,1,2,52.52,61.1066
200,7,19,1,3,55.76,61.1066
200,7,19,1,4,55.22,61.1066
200,7,19,1,5,55.94,61.1066
200,7,19,1,6,55.94,61.1066
200,7,19,1,7,56.3,61.1066
200,7,19,1,8,59.18,61.1066
200,7,19,1,9,61.16,61.1066
200,7,19,1,10,63.14,61.1066
200,7,19,1,11,64.22,61.1066
200,7,19,1,12,65.12,61.1066
200,7,19,1,13,66.92,61.1066
200,7,19,1,14,67.1,61.1066
200,7,19,1,15,68.18,61.1066
200,7,19,1,16,69.26,61.1066
200,7,19,1,17,69.8,61.1066
200,7,19,1,18,69.44,61.1066
200,7,19,1,19,68.72,61.1066
200,7,19,1,20,66.74,61.1066
200,7,19,1,21,65.48,61.1066
200,7,19,1,22,61.88,61.1066
200,7,19,1,23,60.98,61.1066
200,7,19,1,24,61.16,61.1066
201,7,20,2,1,61.88,61.1066
201,7,20,2,2,60.98,61.2897
201,7,20,2,3,61.16,61.2897
201,7,20,2,4,61.88,61.2897
201,7,20,2,5,60.8,61.2897
201,7,20,2,6,60.26,61.2897
201,7,20,2,7,61.16,61.2897
201,7,20,2,8,63.14,61.2897
201,7,20,2,9,64.94,61.2897
201,7,20,2,10,65.12,61.2897
201,7,20,2,11,66.2,61.2897
201,7,20,2,12,68.18,61.2897
201,7,20,2,13,69.26,61.2897
201,7,20,2,14,69.98,61.2897
201,7,20,2,15,70.16,61.2897
201,7,20,2,16,71.06,61.2897
201,7,20,2,17,71.06,61.2897
201,7,20,2,18,70.52,61.2897
201,7,20,2,19,69.98,61.2897
201,7,20,2,20,69.62,61.2897
201,7,20,2,21,66.74,61.2897
201,7,20,2,22,64.94,61.2897
201,7,20,2,23,64.76,61.2897
201,7,20,2,24,62.78,61.2897
202,7,21,3,1,62.24,61.2897
202,7,21,3,2,62.96,61.5506
202,7,21,3,3,62.78,61.5506
202,7,21,3,4,60.98,61.5506
202,7,21,3,5,60.98,61.5506
202,7,21,3,6,60.98,61.5506
202,7,21,3,7,61.52,61.5506
202,7,21,3,8,65.12,61.5506
202,7,21,3,9,67.1,61.5506
202,7,21,3,10,68.18,61.5506
202,7,21,3,11,69.26,61.5506
202,7,21,3,12,70.16,61.5506
202,7,21,3,13,71.24,61.5506
202,7,21,3,14,72.14,61.5506
202,7,21,3,15,74.12,61.5506
202,7,21,3,16,74.84,61.5506
202,7,21,3,17,74.66,61.5506
202,7,21,3,18,73.58,61.5506
202,7,21,3,19,73.76,61.5506
202,7,21,3,20,71.6,61.5506
202,7,21,3,21,68.72,61.5506
202,7,21,3,22,66.2,61.5506
202,7,21,3,23,66.74,61.5506
202,7,21,3,24,65.84,61.5506
203,7,22,4,1,64.04,61.5506
203,7,22,4,2,64.04,61.7589
203,7,22,4,3,63.86,61.7589
203,7,22,4,4,62.96,61.7589
203,7,22,4,5,62.6,61.7589
203,7,22,4,6,60.44,61.7589
203,7,22,4,7,63.32,61.7589
203,7,22,4,8,66.2,61.7589
203,7,22,4,9,68.18,61.7589
203,7,22,4,10,69.26,61.7589
203,7,22,4,11,70.16,61.7589
203,7,22,4,12,72.14,61.7589
203,7,22,4,13,73.22,61.7589
203,7,22,4,14,73.94,61.7589
203,7,22,4,15,74.12,61.7589
203,7,22,4,16,74.84,61.7589
203,7,22,4,17,74.66,61.7589
203,7,22,4,18,73.94,61.7589
203,7,22,4,19,73.76,61.7589
203,7,22,4,20,71.78,61.7589
203,7,22,4,21,69.62,61.7589
203,7,22,4,22,66.74,61.7589
203,7,22,4,23,65.84,61.7589
203,7,22,4,24,64.94,61.7589
204,7,23,5,1,64.94,61.7589
204,7,23,5,2,64.94,61.9291
204,7,23,5,3,65.12,61.9291
204,7,23,5,4,65.84,61.9291
204,7,23,5,5,64.94,61.9291
204,7,23,5,6,65.12,61.9291
204,7,23,5,7,67.1,61.9291
204,7,23,5,8,68.18,61.9291
204,7,23,5,9,69.26,61.9291
204,7,23,5,10,71.24,61.9291
204,7,23,5,11,72.14,61.9291
204,7,23,5,12,74.12,61.9291
204,7,23,5,13,74.84,61.9291
204,7,23,5,14,74.12,61.9291
204,7,23,5,15,74.84,61.9291
204,7,23,5,16,73.94,61.9291
204,7,23,5,17,73.76,61.9291
204,7,23,5,18,73.4,61.9291
204,7,23,5,19,72.86,61.9291
204,7,23,5,20,70.88,61.9291
204,7,23,5,21,68.72,61.9291
204,7,23,5,22,66.74,61.9291
204,7,23,5,23,64.94,61.9291
204,7,23,5,24,64.76,61.9291
205,7,24,6,1,64.04,61.9291
205,7,24,6,2,64.22,62.0529
205,7,24,6,3,66.02,62.0529
205,7,24,6,4,66.02,62.0529
205,7,24,6,5,66.02,62.0529
205,7,24,6,6,66.02,62.0529
205,7,24,6,7,66.2,62.0529
205,7,24,6,8,68.18,62.0529
205,7,24,6,9,70.16,62.0529
205,7,24,6,10,72.14,62.0529
205,7,24,6,11,73.22,62.0529
205,7,24,6,12,74.12,62.0529
205,7,24,6,13,75.2,62.0529
205,7,24,6,14,75.74,62.0529
205,7,24,6,15,75.02,62.0529
205,7,24,6,16,75.02,62.0529
205,7,24,6,17,75.02,62.0529
205,7,24,6,18,74.48,62.0529
205,7,24,6,19,73.76,62.0529
205,7,24,6,20,71.78,62.0529
205,7,24,6,21,69.44,62.0529
205,7,24,6,22,65.84,62.0529
205,7,24,6,23,64.94,62.0529
205,7,24,6,24,64.94,62.0529
206,7,25,7,1,64.76,62.0529
206,7,25,7,2,64.04,62.2649
206,7,25,7,3,63.86,62.2649
206,7,25,7,4,62.96,62.2649
206,7,25,7,5,62.96,62.2649
206,7,25,7,6,62.96,62.2649
206,7,25,7,7,63.14,62.2649
206,7,25,7,8,65.12,62.2649
206,7,25,7,9,67.1,62.2649
206,7,25,7,10,68.18,62.2649
206,7,25,7,11,70.16,62.2649
206,7,25,7,12,71.24,62.2649
206,7,25,7,13,72.14,62.2649
206,7,25,7,14,73.04,62.2649
206,7,25,7,15,73.22,62.2649
206,7,25,7,16,73.76,62.2649
206,7,25,7,17,73.04,62.2649
206,7,25,7,18,71.96,62.2649
206,7,25,7,19,70.88,62.2649
206,7,25,7,20,68.72,62.2649
206,7,25,7,21,66.38,62.2649
206,7,25,7,22,62.78,62.2649
206,7,25,7,23,62.06,62.2649
206,7,25,7,24,62.06,62.2649
207,7,26,1,1,62.06,62.2649
207,7,26,1,2,61.88,62.5534
207,7,26,1,3,61.16,62.5534
207,7,26,1,4,62.06,62.5534
207,7,26,1,5,62.06,62.5534
207,7,26,1,6,61.88,62.5534
207,7,26,1,7,61.16,62.5534
207,7,26,1,8,63.32,62.5534
207,7,26,1,9,66.2,62.5534
207,7,26,1,10,68,62.5534
207,7,26,1,11,68.18,62.5534
207,7,26,1,12,70.16,62.5534
207,7,26,1,13,71.24,62.5534
207,7,26,1,14,71.96,62.5534
207,7,26,1,15,72.14,62.5534
207,7,26,1,16,72.86,62.5534
207,7,26,1,17,72.5,62.5534
207,7,26,1,18,71.42,62.5534
207,7,26,1,19,70.88,62.5534
207,7,26,1,20,69.62,62.5534
207,7,26,1,21,66.74,62.5534
207,7,26,1,22,64.94,62.5534
207,7,26,1,23,64.76,62.5534
207,7,26,1,24,63.14,62.5534
208,7,27,2,1,64.94,62.5534
208,7,27,2,2,64.76,62.7802
208,7,27,2,3,62.96,62.7802
208,7,27,2,4,62.78,62.7802
208,7,27,2,5,62.24,62.7802
208,7,27,2,6,63.14,62.7802
208,7,27,2,7,64.22,62.7802
208,7,27,2,8,65.12,62.7802
208,7,27,2,9,67.1,62.7802
208,7,27,2,10,68.18,62.7802
208,7,27,2,11,69.26,62.7802
208,7,27,2,12,71.24,62.7802
208,7,27,2,13,72.32,62.7802
208,7,27,2,14,75.02,62.7802
208,7,27,2,15,75.2,62.7802
208,7,27,2,16,75.74,62.7802
208,7,27,2,17,75.74,62.7802
208,7,27,2,18,75.02,62.7802
208,7,27,2,19,74.84,62.7802
208,7,27,2,20,72.68,62.7802
208,7,27,2,21,69.62,62.7802
208,7,27,2,22,66.92,62.7802
208,7,27,2,23,66.74,62.7802
208,7,27,2,24,66.2,62.7802
209,7,28,3,1,68.18,62.7802
209,7,28,3,2,69.08,62.9253
209,7,28,3,3,68.9,62.9253
209,7,28,3,4,68,62.9253
209,7,28,3,5,68,62.9253
209,7,28,3,6,68.18,62.9253
209,7,28,3,7,70.16,62.9253
209,7,28,3,8,72.14,62.9253
209,7,28,3,9,74.12,62.9253
209,7,28,3,10,76.28,62.9253
209,7,28,3,11,77.9,62.9253
209,7,28,3,12,77.18,62.9253
209,7,28,3,13,78.26,62.9253
209,7,28,3,14,78.98,62.9253
209,7,28,3,15,78.8,62.9253
209,7,28,3,16,77.9,62.9253
209,7,28,3,17,77.72,62.9253
209,7,28,3,18,77,62.9253
209,7,28,3,19,76.82,62.9253
209,7,28,3,20,75.74,62.9253
209,7,28,3,21,73.76,62.9253
209,7,28,3,22,72.14,62.9253
209,7,28,3,23,73.04,62.9253
209,7,28,3,24,73.04,62.9253
210,7,29,4,1,73.04,62.9253
210,7,29,4,2,73.22,63.0285
210,7,29,4,3,74.84,63.0285
210,7,29,4,4,73.76,63.0285
210,7,29,4,5,73.04,63.0285
210,7,29,4,6,73.04,63.0285
210,7,29,4,7,73.04,63.0285
210,7,29,4,8,73.4,63.0285
210,7,29,4,9,76.1,63.0285
210,7,29,4,10,77.18,63.0285
210,7,29,4,11,79.16,63.0285
210,7,29,4,12,80.06,63.0285
210,7,29,4,13,80.06,63.0285
210,7,29,4,14,80.24,63.0285
210,7,29,4,15,80.78,63.0285
210,7,29,4,16,80.06,63.0285
210,7,29,4,17,80.06,63.0285
210,7,29,4,18,79.52,63.0285
210,7,29,4,19,78.8,63.0285
210,7,29,4,20,76.64,63.0285
210,7,29,4,21,73.58,63.0285
210,7,29,4,22,70.7,63.0285
210,7,29,4,23,68.36,63.0285
210,7,29,4,24,71.24,63.0285
211,7,30,5,1,73.04,63.0285
211,7,30,5,2,73.22,63.0814
211,7,30,5,3,73.76,63.0814
211,7,30,5,4,72.86,63.0814
211,7,30,5,5,71.78,63.0814
211,7,30,5,6,70.88,63.0814
211,7,30,5,7,70.16,63.0814
211,7,30,5,8,71.24,63.0814
211,7,30,5,9,73.22,63.0814
211,7,30,5,10,74.12,63.0814
211,7,30,5,11,75.2,63.0814
211,7,30,5,12,76.28,63.0814
211,7,30,5,13,78.26,63.0814
211,7,30,5,14,79.16,63.0814
211,7,30,5,15,79.88,63.0814
211,7,30,5,16,78.08,63.0814
211,7,30,5,17,78.44,63.0814
211,7,30,5,18,78.08,63.0814
211,7,30,5,19,77.9,63.0814
211,7,30,5,20,76.64,63.0814
211,7,30,5,21,73.58,63.0814
211,7,30,5,22,71.24,63.0814
211,7,30,5,23,72.14,63.0814
211,7,30,5,24,72.86,63.0814
212,7,31,6,1,71.96,63.0814
212,7,31,6,2,71.78,63.1045
212,7,31,6,3,71.06,63.1045
212,7,31,6,4,71.06,63.1045
212,7,31,6,5,70.88,63.1045
212,7,31,6,6,69.98,63.1045
212,7,31,6,7,70.16,63.1045
212,7,31,6,8,71.24,63.1045
212,7,31,6,9,73.22,63.1045
212,7,31,6,10,73.94,63.1045
212,7,31,6,11,74.12,63.1045
212,7,31,6,12,75.56,63.1045
212,7,31,6,13,78.8,63.1045
212,7,31,6,14,77,63.1045
212,7,31,6,15,76.82,63.1045
212,7,31,6,16,75.74,63.1045
212,7,31,6,17,75.02,63.1045
212,7,31,6,18,73.94,63.1045
212,7,31,6,19,72.86,63.1045
212,7,31,6,20,71.78,63.1045
212,7,31,6,21,69.62,63.1045
212,7,31,6,22,66.74,63.1045
212,7,31,6,23,66.38,63.1045
212,7,31,6,24,66.2,63.1045
213,8,1,7,1,65.66,63.1045
213,8,1,7,2,65.48,63.0941
213,8,1,7,3,65.12,63.0941
213,8,1,7,4,64.94,63.0941
213,8,1,7,5,64.58,63.0941
213,8,1,7,6,64.4,63.0941
213,8,1,7,7,64.58,63.0941
213,8,1,7,8,66.74,63.0941
213,8,1,7,9,69.98,63.0941
213,8,1,7,10,71.78,63.0941
213,8,1,7,11,73.58,63.0941
213,8,1,7,12,75.38,63.0941
213,8,1,7,13,77.18,63.0941
213,8,1,7,14,78.8,63.0941
213,8,1,7,15,78.8,63.0941
213,8,1,7,16,78.62,63.0941
213,8,1,7,17,77.54,63.0941
213,8,1,7,18,75.92,63.0941
213,8,1,7,19,75.02,63.0941
213,8,1,7,20,73.22,63.0941
213,8,1,7,21,70.88,63.0941
213,8,1,7,22,66.2,63.0941
213,8,1,7,23,66.2,63.0941
213,8,1,7,24,66.2,63.0941
214,8,2,1,1,66.2,63.0941
214,8,2,1,2,66.02,63.1619
214,8,2,1,3,64.4,63.1619
214,8,2,1,4,64.58,63.1619
214,8,2,1,5,66.2,63.1619
214,8,2,1,6,66.2,63.1619
214,8,2,1,7,66.38,63.1619
214,8,2,1,8,68.18,63.1619
214,8,2,1,9,69.98,63.1619
214,8,2,1,10,71.6,63.1619
214,8,2,1,11,71.78,63.1619
214,8,2,1,12,73.58,63.1619
214,8,2,1,13,75.74,63.1619
214,8,2,1,14,78.8,63.1619
214,8,2,1,15,78.8,63.1619
214,8,2,1,16,78.62,63.1619
214,8,2,1,17,77.54,63.1619
214,8,2,1,18,75.92,63.1619
214,8,2,1,19,75.02,63.1619
214,8,2,1,20,73.22,63.1619
214,8,2,1,21,71.06,63.1619
214,8,2,1,22,67.82,63.1619
214,8,2,1,23,66.02,63.1619
214,8,2,1,24,64.4,63.1619
215,8,3,2,1,64.58,63.1619
215,8,3,2,2,66.02,63.1938
215,8,3,2,3,64.4,63.1938
215,8,3,2,4,64.22,63.1938
215,8,3,2,5,62.6,63.1938
215,8,3,2,6,62.78,63.1938
215,8,3,2,7,64.58,63.1938
215,8,3,2,8,66.74,63.1938
215,8,3,2,9,69.98,63.1938
215,8,3,2,10,71.78,63.1938
215,8,3,2,11,73.58,63.1938
215,8,3,2,12,75.2,63.1938
215,8,3,2,13,75.2,63.1938
215,8,3,2,14,75.38,63.1938
215,8,3,2,15,77,63.1938
215,8,3,2,16,76.82,63.1938
215,8,3,2,17,76.1,63.1938
215,8,3,2,18,75.2,63.1938
215,8,3,2,19,75.02,63.1938
215,8,3,2,20,73.22,63.1938
215,8,3,2,21,70.88,63.1938
215,8,3,2,22,66.2,63.1938
215,8,3,2,23,66.2,63.1938
215,8,3,2,24,66.2,63.1938
216,8,4,3,1,66.38,63.1938
216,8,4,3,2,67.82,63.2011
216,8,4,3,3,66.2,63.2011
216,8,4,3,4,66.2,63.2011
216,8,4,3,5,66.02,63.2011
216,8,4,3,6,64.4,63.2011
216,8,4,3,7,64.94,63.2011
216,8,4,3,8,68.54,63.2011
216,8,4,3,9,71.6,63.2011
216,8,4,3,10,71.78,63.2011
216,8,4,3,11,73.94,63.2011
216,8,4,3,12,77.18,63.2011
216,8,4,3,13,78.98,63.2011
216,8,4,3,14,80.42,63.2011
216,8,4,3,15,78.8,63.2011
216,8,4,3,16,78.8,63.2011
216,8,4,3,17,78.62,63.2011
216,8,4,3,18,77.72,63.2011
216,8,4,3,19,76.82,63.2011
216,8,4,3,20,74.66,63.2011
216,8,4,3,21,71.42,63.2011
216,8,4,3,22,69.62,63.2011
216,8,4,3,23,68,63.2011
216,8,4,3,24,68,63.2011
217,8,5,4,1,68,63.2011
217,8,5,4,2,68.18,63.2385
217,8,5,4,3,69.62,63.2385
217,8,5,4,4,68,63.2385
217,8,5,4,5,68.18,63.2385
217,8,5,4,6,69.8,63.2385
217,8,5,4,7,69.8,63.2385
217,8,5,4,8,70.34,63.2385
217,8,5,4,9,73.58,63.2385
217,8,5,4,10,75.2,63.2385
